
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna ianuarie 2013, Procente, 1.2
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna februarie 2013, Procente, 1.1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna martie 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna aprilie 2013, Procente, .9
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna mai 2013, Procente, .9
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iunie 2013, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iulie 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna august 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna septembrie 2013, Procente, .9
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna octombrie 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna noiembrie 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna decembrie 2013, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2014, Procente, .7
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna ianuarie 2014, Procente, 1.1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna februarie 2014, Procente, 1.1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna martie 2014, Procente, 1
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna aprilie 2014, Procente, .9
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna mai 2014, Procente, .6
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iunie 2014, Procente, .7
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iulie 2014, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna august 2014, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna septembrie 2014, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna octombrie 2014, Procente, .6
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna noiembrie 2014, Procente, .6
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna decembrie 2014, Procente, .7
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2015, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna ianuarie 2015, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna februarie 2015, Procente, .8
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna martie 2015, Procente, .7
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna aprilie 2015, Procente, .6
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna mai 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iunie 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iulie 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna august 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna septembrie 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna octombrie 2015, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna noiembrie 2015, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna decembrie 2015, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna ianuarie 2016, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna februarie 2016, Procente, .7
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna martie 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna aprilie 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna mai 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iunie 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iulie 2016, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna august 2016, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna septembrie 2016, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna octombrie 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna noiembrie 2016, Procente, .5
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna decembrie 2016, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna ianuarie 2017, Procente, .4
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna februarie 2017, Procente, .3
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna martie 2017, Procente, .3
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna aprilie 2017, Procente, .3
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna mai 2017, Procente, .3
Masculin, Bihor, 26564 MUNICIPIUL ORADEA, Luna iunie 2017, Procente, .3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2010, Procente, 3.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2010, Procente, 3.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2010, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2010, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2010, Procente, 4.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2010, Procente, 3.9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2010, Procente, 3.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2010, Procente, 3.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2010, Procente, 3.9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2010, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2010, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2010, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2010, Procente, 3.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2011, Procente, 2.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2011, Procente, 4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2011, Procente, 3.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2011, Procente, 3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2011, Procente, 2.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2011, Procente, 2.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2011, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2011, Procente, 2.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2011, Procente, 3.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2011, Procente, 2.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2011, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2011, Procente, 2.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2011, Procente, 2.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2012, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2012, Procente, 2.9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2012, Procente, 2.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2012, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2012, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2012, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2012, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2012, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2012, Procente, 2.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2012, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2012, Procente, 1.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2012, Procente, 1.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2012, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2013, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2013, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2013, Procente, 1.9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2013, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2013, Procente, 1.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2013, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2013, Procente, 1.8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2013, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2013, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2013, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2013, Procente, 1.9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2013, Procente, 1.7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2013, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2014, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2014, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2014, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2014, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2014, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2014, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2014, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2014, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2014, Procente, 2.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2014, Procente, 2.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2014, Procente, 1.6
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2014, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2014, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2015, Procente, 2.2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2015, Procente, 1.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2015, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2015, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2015, Procente, 1.4
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2015, Procente, 1.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2015, Procente, 1.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2015, Procente, 2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2015, Procente, 2.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2015, Procente, 2.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2015, Procente, 2.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2015, Procente, 2.2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2015, Procente, 2.2
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2016, Procente, .8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2016, Procente, 2.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2016, Procente, .7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2016, Procente, 1.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2016, Procente, 1.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2016, Procente, 1.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2016, Procente, .9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iulie 2016, Procente, 1.3
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna august 2016, Procente, 1.1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna septembrie 2016, Procente, 1
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna octombrie 2016, Procente, .9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna noiembrie 2016, Procente, .7
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna decembrie 2016, Procente, .8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna ianuarie 2017, Procente, .9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna februarie 2017, Procente, .8
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna martie 2017, Procente, 1.5
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna aprilie 2017, Procente, .9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna mai 2017, Procente, .9
Masculin, Bihor, 26804 MUNICIPIUL BEIUS, Luna iunie 2017, Procente, .9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2010, Procente, 4.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2010, Procente, 5.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2010, Procente, 5.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2010, Procente, 5.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2010, Procente, 6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2010, Procente, 4.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2010, Procente, 5.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2010, Procente, 6.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2010, Procente, 5.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2010, Procente, 5.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2010, Procente, 4.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2010, Procente, 3.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2010, Procente, 4.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2011, Procente, 2.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2011, Procente, 4.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2011, Procente, 4.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2011, Procente, 3.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2011, Procente, 3.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2011, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2011, Procente, 2.3
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2011, Procente, 2.3
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2011, Procente, 2.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2011, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2011, Procente, 2.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2011, Procente, 2.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2011, Procente, 2.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2012, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2012, Procente, 3.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2012, Procente, 2.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2012, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2012, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2012, Procente, 2.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2012, Procente, 2.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2012, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2012, Procente, 2.3
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2012, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2012, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2012, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2012, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2013, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2013, Procente, 3
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2013, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2013, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2013, Procente, 2.3
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2013, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2013, Procente, 2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2013, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2013, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2013, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2013, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2013, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2013, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2014, Procente, 2.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2014, Procente, 2.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2014, Procente, 2.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2014, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2014, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2014, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2014, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2014, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2014, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2014, Procente, 2.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2014, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2014, Procente, 2.4
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2014, Procente, 2.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2015, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2015, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2015, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2015, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2015, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2015, Procente, 2.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2015, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2015, Procente, 2.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2015, Procente, 2.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2015, Procente, 2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2015, Procente, 2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2015, Procente, 2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2015, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2016, Procente, 2.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2016, Procente, 1.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2016, Procente, 2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2016, Procente, 1.2
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2016, Procente, 1.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2016, Procente, 1.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2016, Procente, 1.7
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iulie 2016, Procente, 1.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna august 2016, Procente, 1.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna septembrie 2016, Procente, 1.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna octombrie 2016, Procente, 1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna noiembrie 2016, Procente, 1.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna decembrie 2016, Procente, 2.1
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna ianuarie 2017, Procente, 1.9
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna februarie 2017, Procente, 1.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna martie 2017, Procente, 1.8
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna aprilie 2017, Procente, 1.5
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna mai 2017, Procente, 1.6
Masculin, Bihor, 26877 MUNICIPIUL MARGHITA, Luna iunie 2017, Procente, 1.7
