
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 1998, Numar persoane, 394
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1992, Numar persoane, 306
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1993, Numar persoane, 280
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1994, Numar persoane, 277
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1995, Numar persoane, 257
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1996, Numar persoane, 256
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1997, Numar persoane, 245
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1998, Numar persoane, 251
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1992, Numar persoane, 680
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1993, Numar persoane, 625
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1994, Numar persoane, 550
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1995, Numar persoane, 483
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1996, Numar persoane, 439
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1997, Numar persoane, 419
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1998, Numar persoane, 392
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1992, Numar persoane, 51
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1993, Numar persoane, 46
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1994, Numar persoane, 46
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1995, Numar persoane, 45
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1996, Numar persoane, 50
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1997, Numar persoane, 49
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 1998, Numar persoane, 50
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1992, Numar persoane, 225
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1993, Numar persoane, 213
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1994, Numar persoane, 206
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1995, Numar persoane, 190
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1996, Numar persoane, 183
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1997, Numar persoane, 175
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 1998, Numar persoane, 175
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1992, Numar persoane, 6
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1993, Numar persoane, 7
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1994, Numar persoane, 8
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1995, Numar persoane, 9
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1996, Numar persoane, 8
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1997, Numar persoane, 9
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 1998, Numar persoane, 8
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1992, Numar persoane, 98
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1993, Numar persoane, 95
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1994, Numar persoane, 87
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1995, Numar persoane, 82
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1996, Numar persoane, 76
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1997, Numar persoane, 77
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 1998, Numar persoane, 78
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1992, Numar persoane, 166
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1993, Numar persoane, 166
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1994, Numar persoane, 164
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1995, Numar persoane, 158
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1996, Numar persoane, 149
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1997, Numar persoane, 130
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 1998, Numar persoane, 123
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1992, Numar persoane, 92
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1993, Numar persoane, 84
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1994, Numar persoane, 76
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1995, Numar persoane, 67
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1996, Numar persoane, 66
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1997, Numar persoane, 59
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 1998, Numar persoane, 51
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1992, Numar persoane, 77
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1993, Numar persoane, 83
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1994, Numar persoane, 85
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1995, Numar persoane, 83
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1996, Numar persoane, 76
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1997, Numar persoane, 82
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 1998, Numar persoane, 83
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1992, Numar persoane, 301
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1993, Numar persoane, 284
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1994, Numar persoane, 286
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1995, Numar persoane, 275
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1996, Numar persoane, 253
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1997, Numar persoane, 221
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 1998, Numar persoane, 212
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1992, Numar persoane, 67
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1993, Numar persoane, 71
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1994, Numar persoane, 75
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1995, Numar persoane, 66
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1996, Numar persoane, 61
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1997, Numar persoane, 70
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 1998, Numar persoane, 62
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1992, Numar persoane, 14
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1993, Numar persoane, 12
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1994, Numar persoane, 9
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1995, Numar persoane, 7
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1996, Numar persoane, 5
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1997, Numar persoane, 3
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 1998, Numar persoane, 3
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1992, Numar persoane, 60
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1993, Numar persoane, 57
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1994, Numar persoane, 56
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1995, Numar persoane, 61
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1996, Numar persoane, 56
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1997, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 1998, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1992, Numar persoane, 34
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1993, Numar persoane, 32
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1994, Numar persoane, 28
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1995, Numar persoane, 22
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1996, Numar persoane, 18
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1997, Numar persoane, 19
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 1998, Numar persoane, 20
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1992, Numar persoane, 362
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1993, Numar persoane, 340
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1994, Numar persoane, 323
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1995, Numar persoane, 313
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1996, Numar persoane, 294
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1997, Numar persoane, 264
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 1998, Numar persoane, 262
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1992, Numar persoane, 172
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1993, Numar persoane, 163
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1994, Numar persoane, 138
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1995, Numar persoane, 123
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1996, Numar persoane, 119
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1997, Numar persoane, 111
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 1998, Numar persoane, 108
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1992, Numar persoane, 181
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1993, Numar persoane, 169
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1994, Numar persoane, 161
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1995, Numar persoane, 125
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1996, Numar persoane, 122
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1997, Numar persoane, 118
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 1998, Numar persoane, 128
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1992, Numar persoane, 103
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1993, Numar persoane, 88
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1994, Numar persoane, 82
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1995, Numar persoane, 72
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1996, Numar persoane, 68
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1997, Numar persoane, 64
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 1998, Numar persoane, 63
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1992, Numar persoane, 244
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1993, Numar persoane, 230
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1994, Numar persoane, 208
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1995, Numar persoane, 197
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1996, Numar persoane, 178
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1997, Numar persoane, 190
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 1998, Numar persoane, 181
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1992, Numar persoane, 118
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1993, Numar persoane, 108
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1994, Numar persoane, 102
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1995, Numar persoane, 88
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1996, Numar persoane, 92
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1997, Numar persoane, 90
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 1998, Numar persoane, 86
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1992, Numar persoane, 47
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1993, Numar persoane, 53
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1994, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1995, Numar persoane, 49
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1996, Numar persoane, 51
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1997, Numar persoane, 53
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 1998, Numar persoane, 47
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1992, Numar persoane, 60
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1993, Numar persoane, 54
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1994, Numar persoane, 47
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1995, Numar persoane, 37
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1996, Numar persoane, 34
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1997, Numar persoane, 30
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 1998, Numar persoane, 27
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1992, Numar persoane, 133
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1993, Numar persoane, 136
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1994, Numar persoane, 139
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1995, Numar persoane, 141
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1996, Numar persoane, 147
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1997, Numar persoane, 132
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 1998, Numar persoane, 137
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1992, Numar persoane, 123
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1993, Numar persoane, 125
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1994, Numar persoane, 109
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1995, Numar persoane, 112
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1996, Numar persoane, 109
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1997, Numar persoane, 113
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 1998, Numar persoane, 103
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1992, Numar persoane, 211
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1993, Numar persoane, 204
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1994, Numar persoane, 192
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1995, Numar persoane, 159
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1996, Numar persoane, 137
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1997, Numar persoane, 137
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 1998, Numar persoane, 141
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1992, Numar persoane, 102
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1993, Numar persoane, 100
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1994, Numar persoane, 85
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1995, Numar persoane, 75
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1996, Numar persoane, 71
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1997, Numar persoane, 72
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 1998, Numar persoane, 77
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1992, Numar persoane, 74
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1993, Numar persoane, 68
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1994, Numar persoane, 49
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1995, Numar persoane, 46
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1996, Numar persoane, 46
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1997, Numar persoane, 43
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 1998, Numar persoane, 35
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1992, Numar persoane, 70
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1993, Numar persoane, 54
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1994, Numar persoane, 49
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1995, Numar persoane, 53
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1996, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1997, Numar persoane, 53
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 1998, Numar persoane, 51
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1992, Numar persoane, 75
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1993, Numar persoane, 76
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1994, Numar persoane, 58
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1995, Numar persoane, 50
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1996, Numar persoane, 49
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1997, Numar persoane, 54
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 1998, Numar persoane, 50
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1992, Numar persoane, 91
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1993, Numar persoane, 100
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1994, Numar persoane, 107
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1995, Numar persoane, 93
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1996, Numar persoane, 92
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1997, Numar persoane, 83
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 1998, Numar persoane, 72
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1992, Numar persoane, 156
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1993, Numar persoane, 133
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1994, Numar persoane, 126
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1995, Numar persoane, 122
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1996, Numar persoane, 110
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1997, Numar persoane, 95
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 1998, Numar persoane, 91
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1992, Numar persoane, 37
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1993, Numar persoane, 39
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1994, Numar persoane, 40
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1995, Numar persoane, 33
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1996, Numar persoane, 40
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1997, Numar persoane, 40
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 1998, Numar persoane, 42
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1992, Numar persoane, 190
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1993, Numar persoane, 193
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1994, Numar persoane, 186
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1995, Numar persoane, 183
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1996, Numar persoane, 166
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1997, Numar persoane, 156
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 1998, Numar persoane, 147
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1992, Numar persoane, 46
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1993, Numar persoane, 47
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1994, Numar persoane, 53
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1995, Numar persoane, 49
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1996, Numar persoane, 38
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1997, Numar persoane, 43
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 1998, Numar persoane, 42
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1992, Numar persoane, 115
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1993, Numar persoane, 91
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1994, Numar persoane, 99
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1995, Numar persoane, 86
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1996, Numar persoane, 78
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 1997, Numar persoane, 65
