
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1994, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1995, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1996, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1997, Numar persoane, 35
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1998, Numar persoane, 36
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 1999, Numar persoane, 38
0- 4 ani, Masculin, Cluj, 55623 ALUNIS, Anul 2000, Numar persoane, 42
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1992, Numar persoane, 197
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1993, Numar persoane, 204
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1994, Numar persoane, 198
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1995, Numar persoane, 198
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1996, Numar persoane, 182
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1997, Numar persoane, 195
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1998, Numar persoane, 202
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 1999, Numar persoane, 203
0- 4 ani, Masculin, Cluj, 55687 APAHIDA, Anul 2000, Numar persoane, 215
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1992, Numar persoane, 47
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1993, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1994, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1995, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1996, Numar persoane, 42
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1997, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1998, Numar persoane, 41
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 1999, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 55776 ASCHILEU, Anul 2000, Numar persoane, 51
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1992, Numar persoane, 246
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1993, Numar persoane, 235
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1994, Numar persoane, 200
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1995, Numar persoane, 194
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1996, Numar persoane, 187
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1997, Numar persoane, 182
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1998, Numar persoane, 193
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 1999, Numar persoane, 209
0- 4 ani, Masculin, Cluj, 55838 BACIU, Anul 2000, Numar persoane, 210
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1992, Numar persoane, 89
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1993, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1994, Numar persoane, 64
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1995, Numar persoane, 53
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1996, Numar persoane, 59
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1997, Numar persoane, 60
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1998, Numar persoane, 57
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 1999, Numar persoane, 51
0- 4 ani, Masculin, Cluj, 55918 BAISOARA, Anul 2000, Numar persoane, 49
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1992, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1993, Numar persoane, 56
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1994, Numar persoane, 50
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1995, Numar persoane, 45
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1996, Numar persoane, 41
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1997, Numar persoane, 34
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1998, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 1999, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 56014 BELIS, Anul 2000, Numar persoane, 25
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1992, Numar persoane, 44
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1993, Numar persoane, 50
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1994, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1995, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1996, Numar persoane, 42
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1997, Numar persoane, 41
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1998, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 1999, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 56096 BOBILNA, Anul 2000, Numar persoane, 41
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1992, Numar persoane, 159
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1993, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1994, Numar persoane, 123
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1995, Numar persoane, 133
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1996, Numar persoane, 142
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1997, Numar persoane, 138
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1998, Numar persoane, 140
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 1999, Numar persoane, 146
0- 4 ani, Masculin, Cluj, 56210 BONTIDA, Anul 2000, Numar persoane, 141
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1992, Numar persoane, 63
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1993, Numar persoane, 56
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1994, Numar persoane, 60
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1995, Numar persoane, 44
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1996, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1997, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1998, Numar persoane, 48
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 1999, Numar persoane, 45
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2000, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1992, Numar persoane, 36
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1993, Numar persoane, 35
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1994, Numar persoane, 30
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1995, Numar persoane, 34
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1996, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1997, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1998, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 1999, Numar persoane, 50
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2000, Numar persoane, 49
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1992, Numar persoane, 116
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1993, Numar persoane, 102
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1994, Numar persoane, 87
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1995, Numar persoane, 73
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1996, Numar persoane, 60
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1997, Numar persoane, 57
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1998, Numar persoane, 56
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 1999, Numar persoane, 53
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2000, Numar persoane, 52
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1992, Numar persoane, 81
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1993, Numar persoane, 91
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1994, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1995, Numar persoane, 74
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1996, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1997, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1998, Numar persoane, 59
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 1999, Numar persoane, 68
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2000, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1992, Numar persoane, 83
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1993, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1994, Numar persoane, 80
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1995, Numar persoane, 82
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1996, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1997, Numar persoane, 86
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1998, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 1999, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2000, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1992, Numar persoane, 124
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1993, Numar persoane, 124
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1994, Numar persoane, 126
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1995, Numar persoane, 116
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1996, Numar persoane, 114
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1997, Numar persoane, 111
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1998, Numar persoane, 98
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 1999, Numar persoane, 112
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2000, Numar persoane, 112
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1992, Numar persoane, 95
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1993, Numar persoane, 80
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1994, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1995, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1996, Numar persoane, 74
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1997, Numar persoane, 80
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1998, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 1999, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2000, Numar persoane, 73
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1992, Numar persoane, 156
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1993, Numar persoane, 152
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1994, Numar persoane, 145
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1995, Numar persoane, 151
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1996, Numar persoane, 149
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1997, Numar persoane, 145
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1998, Numar persoane, 148
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 1999, Numar persoane, 156
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2000, Numar persoane, 147
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1992, Numar persoane, 96
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1993, Numar persoane, 95
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1994, Numar persoane, 96
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1995, Numar persoane, 84
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1996, Numar persoane, 80
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1997, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1998, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 1999, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2000, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1992, Numar persoane, 160
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1993, Numar persoane, 129
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1994, Numar persoane, 119
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1995, Numar persoane, 111
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1996, Numar persoane, 115
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1997, Numar persoane, 127
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1998, Numar persoane, 124
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 1999, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2000, Numar persoane, 135
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1992, Numar persoane, 80
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1993, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1994, Numar persoane, 64
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1995, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1996, Numar persoane, 56
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1997, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1998, Numar persoane, 66
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 1999, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2000, Numar persoane, 59
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1992, Numar persoane, 115
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1993, Numar persoane, 104
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1994, Numar persoane, 107
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1995, Numar persoane, 102
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1996, Numar persoane, 103
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1997, Numar persoane, 106
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1998, Numar persoane, 99
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 1999, Numar persoane, 91
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2000, Numar persoane, 82
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1992, Numar persoane, 68
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1993, Numar persoane, 66
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1994, Numar persoane, 58
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1995, Numar persoane, 60
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1996, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1997, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1998, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 1999, Numar persoane, 67
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2000, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1992, Numar persoane, 149
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1993, Numar persoane, 139
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1994, Numar persoane, 119
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1995, Numar persoane, 104
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1996, Numar persoane, 107
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1997, Numar persoane, 101
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1998, Numar persoane, 103
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 1999, Numar persoane, 100
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2000, Numar persoane, 99
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1992, Numar persoane, 47
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1993, Numar persoane, 35
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1994, Numar persoane, 35
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1995, Numar persoane, 26
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1996, Numar persoane, 27
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1997, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1998, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 1999, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2000, Numar persoane, 41
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1992, Numar persoane, 142
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1993, Numar persoane, 148
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1994, Numar persoane, 151
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1995, Numar persoane, 151
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1996, Numar persoane, 145
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1997, Numar persoane, 134
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1998, Numar persoane, 124
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 1999, Numar persoane, 115
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2000, Numar persoane, 117
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 1992, Numar persoane, 55
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 1993, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 1994, Numar persoane, 49
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 1995, Numar persoane, 50
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 1996, Numar persoane, 44
