
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2012, Numar persoane, 1017
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2013, Numar persoane, 978
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2014, Numar persoane, 967
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2015, Numar persoane, 955
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2016, Numar persoane, 912
0- 4 ani, Feminin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2017, Numar persoane, 875
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2007, Numar persoane, 57
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2008, Numar persoane, 45
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2009, Numar persoane, 44
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2010, Numar persoane, 33
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2011, Numar persoane, 30
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2012, Numar persoane, 26
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2013, Numar persoane, 33
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2014, Numar persoane, 31
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2015, Numar persoane, 35
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2016, Numar persoane, 34
0- 4 ani, Feminin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2017, Numar persoane, 35
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2007, Numar persoane, 221
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2008, Numar persoane, 209
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2009, Numar persoane, 210
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2010, Numar persoane, 188
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2011, Numar persoane, 186
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2012, Numar persoane, 183
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2013, Numar persoane, 178
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2014, Numar persoane, 146
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2015, Numar persoane, 134
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2016, Numar persoane, 123
0- 4 ani, Feminin, Harghita, 83464 ORAS BALAN, Anul 2017, Numar persoane, 124
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2007, Numar persoane, 56
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2008, Numar persoane, 54
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2009, Numar persoane, 51
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2010, Numar persoane, 53
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2011, Numar persoane, 58
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2012, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2013, Numar persoane, 53
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2014, Numar persoane, 60
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2015, Numar persoane, 55
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2016, Numar persoane, 48
0- 4 ani, Feminin, Harghita, 83491 ORAS BORSEC, Anul 2017, Numar persoane, 42
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2007, Numar persoane, 275
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2008, Numar persoane, 267
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2009, Numar persoane, 297
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2010, Numar persoane, 292
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2011, Numar persoane, 279
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2012, Numar persoane, 254
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2013, Numar persoane, 264
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2014, Numar persoane, 230
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2015, Numar persoane, 220
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2016, Numar persoane, 218
0- 4 ani, Feminin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2017, Numar persoane, 238
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2007, Numar persoane, 196
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2008, Numar persoane, 216
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2009, Numar persoane, 219
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2010, Numar persoane, 224
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2011, Numar persoane, 217
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2012, Numar persoane, 200
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2013, Numar persoane, 190
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2014, Numar persoane, 189
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2015, Numar persoane, 184
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2016, Numar persoane, 180
0- 4 ani, Feminin, Harghita, 83749 ORAS VLAHITA, Anul 2017, Numar persoane, 188
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2007, Numar persoane, 128
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2008, Numar persoane, 126
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2009, Numar persoane, 124
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2010, Numar persoane, 122
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2011, Numar persoane, 128
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2012, Numar persoane, 122
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2013, Numar persoane, 117
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2014, Numar persoane, 117
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2015, Numar persoane, 117
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2016, Numar persoane, 109
0- 4 ani, Feminin, Harghita, 83785 ATID, Anul 2017, Numar persoane, 111
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2007, Numar persoane, 96
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2008, Numar persoane, 88
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2009, Numar persoane, 78
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2010, Numar persoane, 84
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2011, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2012, Numar persoane, 75
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2013, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2014, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2015, Numar persoane, 83
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2016, Numar persoane, 75
0- 4 ani, Feminin, Harghita, 83847 AVRAMESTI, Anul 2017, Numar persoane, 77
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2007, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2008, Numar persoane, 52
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2009, Numar persoane, 56
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2010, Numar persoane, 51
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2011, Numar persoane, 50
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2012, Numar persoane, 45
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2013, Numar persoane, 43
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2014, Numar persoane, 44
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2015, Numar persoane, 43
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2016, Numar persoane, 38
0- 4 ani, Feminin, Harghita, 83936 BILBOR, Anul 2017, Numar persoane, 34
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2007, Numar persoane, 43
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2008, Numar persoane, 54
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2009, Numar persoane, 65
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2010, Numar persoane, 61
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2011, Numar persoane, 65
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2012, Numar persoane, 67
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2013, Numar persoane, 60
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2014, Numar persoane, 45
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2015, Numar persoane, 55
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2016, Numar persoane, 54
0- 4 ani, Feminin, Harghita, 83151 BRADESTI, Anul 2017, Numar persoane, 57
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2007, Numar persoane, 73
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2008, Numar persoane, 60
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2009, Numar persoane, 60
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2010, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2011, Numar persoane, 63
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2012, Numar persoane, 66
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2013, Numar persoane, 65
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2014, Numar persoane, 61
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2015, Numar persoane, 61
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2016, Numar persoane, 66
0- 4 ani, Feminin, Harghita, 83963 CAPILNITA, Anul 2017, Numar persoane, 66
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2007, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2008, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2009, Numar persoane, 51
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2010, Numar persoane, 54
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2011, Numar persoane, 53
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2012, Numar persoane, 48
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2013, Numar persoane, 58
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2014, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2015, Numar persoane, 54
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2016, Numar persoane, 59
0- 4 ani, Feminin, Harghita, 84102 CARTA, Anul 2017, Numar persoane, 58
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2007, Numar persoane, 82
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2008, Numar persoane, 76
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2009, Numar persoane, 83
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2010, Numar persoane, 86
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2011, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2012, Numar persoane, 82
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2013, Numar persoane, 81
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2014, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2015, Numar persoane, 78
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2016, Numar persoane, 81
0- 4 ani, Feminin, Harghita, 86461 CICEU, Anul 2017, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2007, Numar persoane, 151
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2008, Numar persoane, 148
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2009, Numar persoane, 146
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2010, Numar persoane, 158
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2011, Numar persoane, 157
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2012, Numar persoane, 146
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2013, Numar persoane, 149
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2014, Numar persoane, 157
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2015, Numar persoane, 148
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2016, Numar persoane, 149
0- 4 ani, Feminin, Harghita, 83981 CIUCSINGEORGIU, Anul 2017, Numar persoane, 160
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2007, Numar persoane, 86
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2008, Numar persoane, 82
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2009, Numar persoane, 95
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2010, Numar persoane, 98
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2011, Numar persoane, 103
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2012, Numar persoane, 104
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2013, Numar persoane, 100
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2014, Numar persoane, 93
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2015, Numar persoane, 97
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2016, Numar persoane, 93
0- 4 ani, Feminin, Harghita, 84086 CIUMANI, Anul 2017, Numar persoane, 86
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2007, Numar persoane, 44
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2008, Numar persoane, 49
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2009, Numar persoane, 42
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2010, Numar persoane, 38
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2011, Numar persoane, 39
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2012, Numar persoane, 41
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2013, Numar persoane, 43
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2014, Numar persoane, 43
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2015, Numar persoane, 38
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2016, Numar persoane, 31
0- 4 ani, Feminin, Harghita, 84148 CORBU, Anul 2017, Numar persoane, 30
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2007, Numar persoane, 220
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2008, Numar persoane, 219
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2009, Numar persoane, 239
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2010, Numar persoane, 243
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2011, Numar persoane, 227
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2012, Numar persoane, 222
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2013, Numar persoane, 246
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2014, Numar persoane, 232
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2015, Numar persoane, 224
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2016, Numar persoane, 235
0- 4 ani, Feminin, Harghita, 84175 CORUND, Anul 2017, Numar persoane, 236
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2007, Numar persoane, 92
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2008, Numar persoane, 89
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2009, Numar persoane, 84
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2010, Numar persoane, 87
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2011, Numar persoane, 89
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2012, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2013, Numar persoane, 81
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2014, Numar persoane, 85
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2015, Numar persoane, 81
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2016, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 86446 COZMENI, Anul 2017, Numar persoane, 86
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2007, Numar persoane, 60
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2008, Numar persoane, 53
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2009, Numar persoane, 49
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2010, Numar persoane, 50
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2011, Numar persoane, 46
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2012, Numar persoane, 35
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2013, Numar persoane, 32
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2014, Numar persoane, 40
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2015, Numar persoane, 42
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2016, Numar persoane, 47
0- 4 ani, Feminin, Harghita, 84237 DANESTI, Anul 2017, Numar persoane, 55
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2007, Numar persoane, 138
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2008, Numar persoane, 141
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2009, Numar persoane, 145
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2010, Numar persoane, 144
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2011, Numar persoane, 134
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2012, Numar persoane, 135
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2013, Numar persoane, 128
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2014, Numar persoane, 121
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2015, Numar persoane, 126
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2016, Numar persoane, 137
0- 4 ani, Feminin, Harghita, 84264 DEALU, Anul 2017, Numar persoane, 131
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2007, Numar persoane, 26
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2008, Numar persoane, 24
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2009, Numar persoane, 26
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2010, Numar persoane, 27
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2011, Numar persoane, 27
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2012, Numar persoane, 28
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2013, Numar persoane, 33
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2014, Numar persoane, 41
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2015, Numar persoane, 36
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2016, Numar persoane, 34
0- 4 ani, Feminin, Harghita, 84380 DIRJIU, Anul 2017, Numar persoane, 33
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2007, Numar persoane, 127
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2008, Numar persoane, 130
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2009, Numar persoane, 134
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2010, Numar persoane, 138
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2011, Numar persoane, 142
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2012, Numar persoane, 126
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2013, Numar persoane, 130
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2014, Numar persoane, 128
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2015, Numar persoane, 142
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2016, Numar persoane, 136
0- 4 ani, Feminin, Harghita, 84344 DITRAU, Anul 2017, Numar persoane, 140
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2007, Numar persoane, 74
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2008, Numar persoane, 71
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2009, Numar persoane, 79
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2010, Numar persoane, 83
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2011, Numar persoane, 80
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2012, Numar persoane, 82
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2013, Numar persoane, 87
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2014, Numar persoane, 91
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2015, Numar persoane, 87
0- 4 ani, Feminin, Harghita, 83197 FELICENI, Anul 2016, Numar persoane, 88
