
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 1998, Numar persoane, 244
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 1999, Numar persoane, 228
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2000, Numar persoane, 225
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2001, Numar persoane, 224
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2002, Numar persoane, 235
0- 4 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2003, Numar persoane, 231
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1992, Numar persoane, 934
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1993, Numar persoane, 852
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1994, Numar persoane, 768
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1995, Numar persoane, 688
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1996, Numar persoane, 613
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1997, Numar persoane, 532
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1998, Numar persoane, 488
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1999, Numar persoane, 464
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2000, Numar persoane, 444
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2001, Numar persoane, 435
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2002, Numar persoane, 429
0- 4 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2003, Numar persoane, 436
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1992, Numar persoane, 467
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1993, Numar persoane, 448
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1994, Numar persoane, 410
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1995, Numar persoane, 373
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1996, Numar persoane, 336
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1997, Numar persoane, 305
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1998, Numar persoane, 279
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 1999, Numar persoane, 265
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2000, Numar persoane, 255
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2001, Numar persoane, 253
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2002, Numar persoane, 251
0- 4 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2003, Numar persoane, 251
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1992, Numar persoane, 162
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1993, Numar persoane, 153
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1994, Numar persoane, 142
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1995, Numar persoane, 124
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1996, Numar persoane, 115
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1997, Numar persoane, 120
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1998, Numar persoane, 117
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 1999, Numar persoane, 114
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2000, Numar persoane, 127
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2001, Numar persoane, 129
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2002, Numar persoane, 129
0- 4 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2003, Numar persoane, 132
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1992, Numar persoane, 105
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1993, Numar persoane, 108
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1994, Numar persoane, 100
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1995, Numar persoane, 96
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1996, Numar persoane, 94
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1997, Numar persoane, 88
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1998, Numar persoane, 91
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 1999, Numar persoane, 90
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2000, Numar persoane, 90
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2001, Numar persoane, 98
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2002, Numar persoane, 97
0- 4 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2003, Numar persoane, 89
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1992, Numar persoane, 104
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1993, Numar persoane, 107
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1994, Numar persoane, 95
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1995, Numar persoane, 90
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1996, Numar persoane, 82
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1997, Numar persoane, 66
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1998, Numar persoane, 65
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 1999, Numar persoane, 65
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 2000, Numar persoane, 67
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 2001, Numar persoane, 69
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 2002, Numar persoane, 87
0- 4 ani, Masculin, Satu Mare, 136802 APA, Anul 2003, Numar persoane, 88
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1992, Numar persoane, 229
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1993, Numar persoane, 236
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1994, Numar persoane, 221
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1995, Numar persoane, 223
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1996, Numar persoane, 203
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1997, Numar persoane, 187
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1998, Numar persoane, 177
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 1999, Numar persoane, 160
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2000, Numar persoane, 150
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2001, Numar persoane, 146
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2002, Numar persoane, 137
0- 4 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2003, Numar persoane, 140
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1992, Numar persoane, 128
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1993, Numar persoane, 129
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1994, Numar persoane, 111
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1995, Numar persoane, 92
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1996, Numar persoane, 85
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1997, Numar persoane, 82
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1998, Numar persoane, 73
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 1999, Numar persoane, 78
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2000, Numar persoane, 83
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2001, Numar persoane, 87
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2002, Numar persoane, 89
0- 4 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2003, Numar persoane, 97
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1992, Numar persoane, 143
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1993, Numar persoane, 141
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1994, Numar persoane, 131
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1995, Numar persoane, 122
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1996, Numar persoane, 132
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1997, Numar persoane, 135
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1998, Numar persoane, 123
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 1999, Numar persoane, 124
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2000, Numar persoane, 117
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2001, Numar persoane, 115
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2002, Numar persoane, 113
0- 4 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2003, Numar persoane, 119
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1992, Numar persoane, 99
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1993, Numar persoane, 103
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1994, Numar persoane, 105
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1995, Numar persoane, 96
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1996, Numar persoane, 93
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1997, Numar persoane, 92
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1998, Numar persoane, 97
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 1999, Numar persoane, 95
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2000, Numar persoane, 87
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2001, Numar persoane, 87
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2002, Numar persoane, 80
0- 4 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2003, Numar persoane, 76
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1992, Numar persoane, 428
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1993, Numar persoane, 413
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1994, Numar persoane, 358
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1995, Numar persoane, 329
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1996, Numar persoane, 312
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1997, Numar persoane, 278
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1998, Numar persoane, 257
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 1999, Numar persoane, 263
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2000, Numar persoane, 252
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2001, Numar persoane, 236
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2002, Numar persoane, 221
0- 4 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2003, Numar persoane, 226
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1992, Numar persoane, 116
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1993, Numar persoane, 119
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1994, Numar persoane, 124
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1995, Numar persoane, 113
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1996, Numar persoane, 105
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1997, Numar persoane, 108
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1998, Numar persoane, 109
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 1999, Numar persoane, 110
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2000, Numar persoane, 116
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2001, Numar persoane, 120
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2002, Numar persoane, 117
0- 4 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2003, Numar persoane, 116
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1992, Numar persoane, 214
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1993, Numar persoane, 202
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1994, Numar persoane, 193
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1995, Numar persoane, 188
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1996, Numar persoane, 178
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1997, Numar persoane, 176
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1998, Numar persoane, 166
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 1999, Numar persoane, 172
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2000, Numar persoane, 167
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2001, Numar persoane, 172
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2002, Numar persoane, 161
0- 4 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2003, Numar persoane, 181
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1992, Numar persoane, 284
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1993, Numar persoane, 279
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1994, Numar persoane, 261
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1995, Numar persoane, 239
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1996, Numar persoane, 227
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1997, Numar persoane, 210
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1998, Numar persoane, 183
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 1999, Numar persoane, 190
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2000, Numar persoane, 186
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2001, Numar persoane, 184
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2002, Numar persoane, 169
0- 4 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2003, Numar persoane, 177
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1992, Numar persoane, 195
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1993, Numar persoane, 164
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1994, Numar persoane, 146
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1995, Numar persoane, 126
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1996, Numar persoane, 111
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1997, Numar persoane, 110
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1998, Numar persoane, 107
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 1999, Numar persoane, 105
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2000, Numar persoane, 96
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2001, Numar persoane, 96
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2002, Numar persoane, 87
0- 4 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2003, Numar persoane, 90
0- 4 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2003, Numar persoane, 27
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1992, Numar persoane, 164
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1993, Numar persoane, 163
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1994, Numar persoane, 151
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1995, Numar persoane, 143
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1996, Numar persoane, 140
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1997, Numar persoane, 131
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1998, Numar persoane, 115
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 1999, Numar persoane, 105
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2000, Numar persoane, 110
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2001, Numar persoane, 107
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2002, Numar persoane, 100
0- 4 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2003, Numar persoane, 72
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1992, Numar persoane, 92
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1993, Numar persoane, 84
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1994, Numar persoane, 82
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1995, Numar persoane, 89
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1996, Numar persoane, 71
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1997, Numar persoane, 70
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1998, Numar persoane, 69
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 1999, Numar persoane, 66
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2000, Numar persoane, 64
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2001, Numar persoane, 69
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2002, Numar persoane, 75
0- 4 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2003, Numar persoane, 70
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1992, Numar persoane, 69
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1993, Numar persoane, 69
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1994, Numar persoane, 62
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1995, Numar persoane, 60
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1996, Numar persoane, 63
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1997, Numar persoane, 66
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1998, Numar persoane, 61
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 1999, Numar persoane, 73
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2000, Numar persoane, 72
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2001, Numar persoane, 70
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2002, Numar persoane, 61
0- 4 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2003, Numar persoane, 57
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1992, Numar persoane, 270
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1993, Numar persoane, 255
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1994, Numar persoane, 237
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1995, Numar persoane, 204
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1996, Numar persoane, 174
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1997, Numar persoane, 159
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1998, Numar persoane, 151
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 1999, Numar persoane, 143
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2000, Numar persoane, 154
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2001, Numar persoane, 161
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2002, Numar persoane, 162
0- 4 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2003, Numar persoane, 173
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1992, Numar persoane, 84
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1993, Numar persoane, 104
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1994, Numar persoane, 94
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1995, Numar persoane, 89
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1996, Numar persoane, 94
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1997, Numar persoane, 82
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1998, Numar persoane, 80
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 1999, Numar persoane, 81
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2000, Numar persoane, 75
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2001, Numar persoane, 68
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2002, Numar persoane, 82
0- 4 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2003, Numar persoane, 75
0- 4 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 1992, Numar persoane, 102
0- 4 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 1993, Numar persoane, 100
0- 4 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 1994, Numar persoane, 98
0- 4 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 1995, Numar persoane, 87
