
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 1998, Numar persoane, 648
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 1999, Numar persoane, 671
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 2000, Numar persoane, 679
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 2001, Numar persoane, 694
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 2002, Numar persoane, 730
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 2003, Numar persoane, 725
0- 4 ani, Masculin, Brasov, 40241 MUNICIPIUL CODLEA, Anul 2004, Numar persoane, 728
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1992, Numar persoane, 1766
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1993, Numar persoane, 1622
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1994, Numar persoane, 1457
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1995, Numar persoane, 1280
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1996, Numar persoane, 1152
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1997, Numar persoane, 1072
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1998, Numar persoane, 1045
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 1999, Numar persoane, 1040
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 2000, Numar persoane, 1026
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 2001, Numar persoane, 1019
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 2002, Numar persoane, 1017
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 2003, Numar persoane, 989
0- 4 ani, Masculin, Brasov, 40278 MUNICIPIUL FAGARAS, Anul 2004, Numar persoane, 988
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1992, Numar persoane, 1268
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1993, Numar persoane, 1142
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1994, Numar persoane, 1010
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1995, Numar persoane, 933
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1996, Numar persoane, 865
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1997, Numar persoane, 820
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1998, Numar persoane, 844
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 1999, Numar persoane, 881
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 2000, Numar persoane, 927
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 2001, Numar persoane, 945
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 2002, Numar persoane, 989
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 2003, Numar persoane, 999
0- 4 ani, Masculin, Brasov, 40438 MUNICIPIUL SACELE, Anul 2004, Numar persoane, 1044
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1992, Numar persoane, 115
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1993, Numar persoane, 118
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1994, Numar persoane, 115
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1995, Numar persoane, 101
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1996, Numar persoane, 86
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1997, Numar persoane, 77
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1998, Numar persoane, 86
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 1999, Numar persoane, 90
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 2000, Numar persoane, 87
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 2001, Numar persoane, 97
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 2002, Numar persoane, 99
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 2003, Numar persoane, 118
0- 4 ani, Masculin, Brasov, 40214 ORAS GHIMBAV, Anul 2004, Numar persoane, 120
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1992, Numar persoane, 220
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1993, Numar persoane, 190
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1994, Numar persoane, 164
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1995, Numar persoane, 141
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1996, Numar persoane, 122
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1997, Numar persoane, 122
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1998, Numar persoane, 114
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 1999, Numar persoane, 113
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 2000, Numar persoane, 117
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 2001, Numar persoane, 121
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 2002, Numar persoane, 109
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 2003, Numar persoane, 105
0- 4 ani, Masculin, Brasov, 40303 ORAS PREDEAL, Anul 2004, Numar persoane, 106
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1992, Numar persoane, 695
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1993, Numar persoane, 640
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1994, Numar persoane, 581
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1995, Numar persoane, 507
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1996, Numar persoane, 457
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1997, Numar persoane, 430
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1998, Numar persoane, 419
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 1999, Numar persoane, 386
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 2000, Numar persoane, 384
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 2001, Numar persoane, 381
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 2002, Numar persoane, 387
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 2003, Numar persoane, 387
0- 4 ani, Masculin, Brasov, 40367 ORAS RASNOV, Anul 2004, Numar persoane, 397
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1992, Numar persoane, 272
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1993, Numar persoane, 249
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1994, Numar persoane, 236
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1995, Numar persoane, 204
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1996, Numar persoane, 208
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1997, Numar persoane, 216
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1998, Numar persoane, 206
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 1999, Numar persoane, 208
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 2000, Numar persoane, 208
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 2001, Numar persoane, 203
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 2002, Numar persoane, 201
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 2003, Numar persoane, 201
0- 4 ani, Masculin, Brasov, 40394 ORAS RUPEA, Anul 2004, Numar persoane, 203
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1992, Numar persoane, 420
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1993, Numar persoane, 415
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1994, Numar persoane, 355
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1995, Numar persoane, 312
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1996, Numar persoane, 278
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1997, Numar persoane, 264
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1998, Numar persoane, 269
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 1999, Numar persoane, 275
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 2000, Numar persoane, 272
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 2001, Numar persoane, 274
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 2002, Numar persoane, 273
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 2003, Numar persoane, 246
0- 4 ani, Masculin, Brasov, 40465 ORAS VICTORIA, Anul 2004, Numar persoane, 255
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1992, Numar persoane, 1117
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1993, Numar persoane, 1000
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1994, Numar persoane, 913
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1995, Numar persoane, 841
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1996, Numar persoane, 792
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1997, Numar persoane, 732
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1998, Numar persoane, 735
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 1999, Numar persoane, 705
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 2000, Numar persoane, 714
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 2001, Numar persoane, 721
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 2002, Numar persoane, 756
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 2003, Numar persoane, 735
0- 4 ani, Masculin, Brasov, 40492 ORAS ZARNESTI, Anul 2004, Numar persoane, 750
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1992, Numar persoane, 148
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1993, Numar persoane, 136
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1994, Numar persoane, 145
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1995, Numar persoane, 136
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1996, Numar persoane, 137
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1997, Numar persoane, 132
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1998, Numar persoane, 129
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 1999, Numar persoane, 139
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 2000, Numar persoane, 140
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 2001, Numar persoane, 150
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 2002, Numar persoane, 151
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 2003, Numar persoane, 163
0- 4 ani, Masculin, Brasov, 40526 APATA, Anul 2004, Numar persoane, 172
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1992, Numar persoane, 27
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1993, Numar persoane, 24
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1994, Numar persoane, 28
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1995, Numar persoane, 27
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1996, Numar persoane, 36
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1997, Numar persoane, 36
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1998, Numar persoane, 40
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 1999, Numar persoane, 36
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 2000, Numar persoane, 43
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 2001, Numar persoane, 32
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 2002, Numar persoane, 36
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 2003, Numar persoane, 31
0- 4 ani, Masculin, Brasov, 40544 BECLEAN, Anul 2004, Numar persoane, 34
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1992, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1993, Numar persoane, 115
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1994, Numar persoane, 112
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1995, Numar persoane, 106
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1996, Numar persoane, 101
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1997, Numar persoane, 76
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1998, Numar persoane, 72
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 1999, Numar persoane, 81
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 2000, Numar persoane, 75
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 2001, Numar persoane, 84
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 2002, Numar persoane, 94
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 2003, Numar persoane, 92
0- 4 ani, Masculin, Brasov, 40606 BOD, Anul 2004, Numar persoane, 102
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1992, Numar persoane, 177
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1993, Numar persoane, 179
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1994, Numar persoane, 156
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1995, Numar persoane, 142
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1996, Numar persoane, 129
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1997, Numar persoane, 119
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1998, Numar persoane, 109
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 1999, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 2000, Numar persoane, 111
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 2001, Numar persoane, 112
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 2002, Numar persoane, 109
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 2003, Numar persoane, 99
0- 4 ani, Masculin, Brasov, 40633 BRAN, Anul 2004, Numar persoane, 107
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1992, Numar persoane, 196
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1993, Numar persoane, 184
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1994, Numar persoane, 176
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1995, Numar persoane, 155
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1996, Numar persoane, 165
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1997, Numar persoane, 162
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1998, Numar persoane, 176
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 1999, Numar persoane, 178
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 2000, Numar persoane, 192
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 2001, Numar persoane, 202
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 2002, Numar persoane, 211
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 2003, Numar persoane, 212
0- 4 ani, Masculin, Brasov, 40688 BUDILA, Anul 2004, Numar persoane, 238
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1992, Numar persoane, 101
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1993, Numar persoane, 109
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1994, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1995, Numar persoane, 106
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1996, Numar persoane, 101
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1997, Numar persoane, 106
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1998, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 1999, Numar persoane, 117
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 2000, Numar persoane, 124
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 2001, Numar persoane, 125
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 2002, Numar persoane, 119
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 2003, Numar persoane, 117
0- 4 ani, Masculin, Brasov, 40704 BUNESTI, Anul 2004, Numar persoane, 113
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1992, Numar persoane, 99
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1993, Numar persoane, 91
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1994, Numar persoane, 84
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1995, Numar persoane, 76
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1996, Numar persoane, 77
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1997, Numar persoane, 91
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1998, Numar persoane, 89
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 1999, Numar persoane, 83
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 2000, Numar persoane, 90
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 2001, Numar persoane, 100
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 2002, Numar persoane, 86
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 2003, Numar persoane, 91
0- 4 ani, Masculin, Brasov, 40768 CATA, Anul 2004, Numar persoane, 103
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1992, Numar persoane, 74
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1993, Numar persoane, 58
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1994, Numar persoane, 47
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1995, Numar persoane, 48
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1996, Numar persoane, 51
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1997, Numar persoane, 58
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1998, Numar persoane, 69
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 1999, Numar persoane, 69
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 2000, Numar persoane, 69
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 2001, Numar persoane, 72
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 2002, Numar persoane, 72
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 2003, Numar persoane, 66
0- 4 ani, Masculin, Brasov, 40820 CINCU, Anul 2004, Numar persoane, 72
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1992, Numar persoane, 129
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1993, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1994, Numar persoane, 111
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1995, Numar persoane, 97
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1996, Numar persoane, 99
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1997, Numar persoane, 95
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1998, Numar persoane, 110
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 1999, Numar persoane, 111
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 2000, Numar persoane, 119
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 2001, Numar persoane, 116
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 2002, Numar persoane, 122
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 2003, Numar persoane, 128
0- 4 ani, Masculin, Brasov, 40857 COMANA, Anul 2004, Numar persoane, 124
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1992, Numar persoane, 65
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1993, Numar persoane, 65
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1994, Numar persoane, 60
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1995, Numar persoane, 48
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1996, Numar persoane, 36
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1997, Numar persoane, 41
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1998, Numar persoane, 43
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 1999, Numar persoane, 49
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 2000, Numar persoane, 53
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 2001, Numar persoane, 65
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 2002, Numar persoane, 77
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 2003, Numar persoane, 86
0- 4 ani, Masculin, Brasov, 40900 CRISTIAN, Anul 2004, Numar persoane, 91
0- 4 ani, Masculin, Brasov, 42456 CRIZBAV, Anul 2003, Numar persoane, 120
0- 4 ani, Masculin, Brasov, 42456 CRIZBAV, Anul 2004, Numar persoane, 124
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1992, Numar persoane, 176
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1993, Numar persoane, 174
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1994, Numar persoane, 146
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1995, Numar persoane, 138
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1996, Numar persoane, 120
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1997, Numar persoane, 119
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1998, Numar persoane, 127
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 1999, Numar persoane, 134
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 2000, Numar persoane, 140
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 2001, Numar persoane, 151
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 2002, Numar persoane, 151
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 2003, Numar persoane, 146
0- 4 ani, Masculin, Brasov, 40928 DUMBRAVITA, Anul 2004, Numar persoane, 151
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1992, Numar persoane, 231
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1993, Numar persoane, 249
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1994, Numar persoane, 236
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1995, Numar persoane, 221
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1996, Numar persoane, 221
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1997, Numar persoane, 206
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1998, Numar persoane, 184
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 1999, Numar persoane, 196
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 2000, Numar persoane, 182
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 2001, Numar persoane, 193
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 2002, Numar persoane, 197
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 2003, Numar persoane, 205
0- 4 ani, Masculin, Brasov, 40955 FELDIOARA, Anul 2004, Numar persoane, 195
