
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2016, Numar persoane, 134
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2017, Numar persoane, 134
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2009, Numar persoane, 60
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2010, Numar persoane, 60
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2011, Numar persoane, 66
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2012, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2013, Numar persoane, 61
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2014, Numar persoane, 61
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2015, Numar persoane, 60
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2016, Numar persoane, 59
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2017, Numar persoane, 46
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2009, Numar persoane, 291
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2010, Numar persoane, 271
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2011, Numar persoane, 259
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2012, Numar persoane, 241
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2013, Numar persoane, 248
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2014, Numar persoane, 242
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2015, Numar persoane, 242
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2016, Numar persoane, 245
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2017, Numar persoane, 259
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2009, Numar persoane, 243
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2010, Numar persoane, 272
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2011, Numar persoane, 275
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2012, Numar persoane, 255
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2013, Numar persoane, 225
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2014, Numar persoane, 216
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2015, Numar persoane, 204
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2016, Numar persoane, 198
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2017, Numar persoane, 190
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2009, Numar persoane, 113
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2010, Numar persoane, 117
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2011, Numar persoane, 112
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2012, Numar persoane, 117
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2013, Numar persoane, 118
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2014, Numar persoane, 121
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2015, Numar persoane, 116
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2016, Numar persoane, 116
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2017, Numar persoane, 108
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2009, Numar persoane, 96
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2010, Numar persoane, 102
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2011, Numar persoane, 100
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2012, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2013, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2014, Numar persoane, 81
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2015, Numar persoane, 75
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2016, Numar persoane, 82
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2017, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2009, Numar persoane, 53
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2010, Numar persoane, 49
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2011, Numar persoane, 54
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2012, Numar persoane, 51
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2013, Numar persoane, 44
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2014, Numar persoane, 44
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2015, Numar persoane, 39
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2016, Numar persoane, 40
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2017, Numar persoane, 39
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2009, Numar persoane, 47
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2010, Numar persoane, 58
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2011, Numar persoane, 59
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2012, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2013, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2014, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2016, Numar persoane, 69
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2017, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2009, Numar persoane, 74
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2010, Numar persoane, 80
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2011, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2012, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2013, Numar persoane, 78
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2014, Numar persoane, 66
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2015, Numar persoane, 64
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2016, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2017, Numar persoane, 77
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2009, Numar persoane, 69
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2010, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2011, Numar persoane, 77
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2012, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2013, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2014, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2015, Numar persoane, 74
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2016, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2017, Numar persoane, 64
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2009, Numar persoane, 65
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2010, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2011, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2012, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2013, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2014, Numar persoane, 69
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2015, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2016, Numar persoane, 63
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2017, Numar persoane, 56
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2009, Numar persoane, 186
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2010, Numar persoane, 178
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2011, Numar persoane, 183
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2012, Numar persoane, 172
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2013, Numar persoane, 180
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2014, Numar persoane, 158
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2015, Numar persoane, 161
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2016, Numar persoane, 153
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2017, Numar persoane, 145
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2009, Numar persoane, 113
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2010, Numar persoane, 114
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2011, Numar persoane, 121
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2012, Numar persoane, 121
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2013, Numar persoane, 111
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2014, Numar persoane, 100
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2015, Numar persoane, 100
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2016, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 84086 CIUMANI, Anul 2017, Numar persoane, 83
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2009, Numar persoane, 40
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2010, Numar persoane, 36
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2011, Numar persoane, 36
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2012, Numar persoane, 36
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2013, Numar persoane, 32
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2014, Numar persoane, 37
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2015, Numar persoane, 38
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2016, Numar persoane, 38
0- 4 ani, Masculin, Harghita, 84148 CORBU, Anul 2017, Numar persoane, 36
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2009, Numar persoane, 224
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2010, Numar persoane, 234
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2011, Numar persoane, 231
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2012, Numar persoane, 233
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2013, Numar persoane, 231
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2014, Numar persoane, 230
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2015, Numar persoane, 228
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2016, Numar persoane, 219
0- 4 ani, Masculin, Harghita, 84175 CORUND, Anul 2017, Numar persoane, 215
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2009, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2010, Numar persoane, 97
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2011, Numar persoane, 101
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2012, Numar persoane, 100
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2013, Numar persoane, 113
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2014, Numar persoane, 113
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2015, Numar persoane, 112
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2016, Numar persoane, 101
0- 4 ani, Masculin, Harghita, 86446 COZMENI, Anul 2017, Numar persoane, 106
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2009, Numar persoane, 56
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2010, Numar persoane, 54
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2011, Numar persoane, 48
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2012, Numar persoane, 49
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2013, Numar persoane, 41
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2014, Numar persoane, 42
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2015, Numar persoane, 43
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2016, Numar persoane, 41
0- 4 ani, Masculin, Harghita, 84237 DANESTI, Anul 2017, Numar persoane, 45
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2009, Numar persoane, 116
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2010, Numar persoane, 118
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2011, Numar persoane, 130
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2012, Numar persoane, 143
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2013, Numar persoane, 143
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2014, Numar persoane, 141
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2015, Numar persoane, 142
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2016, Numar persoane, 130
0- 4 ani, Masculin, Harghita, 84264 DEALU, Anul 2017, Numar persoane, 123
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2009, Numar persoane, 27
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2010, Numar persoane, 25
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2011, Numar persoane, 23
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2012, Numar persoane, 28
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2013, Numar persoane, 31
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2014, Numar persoane, 33
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2015, Numar persoane, 30
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2016, Numar persoane, 33
0- 4 ani, Masculin, Harghita, 84380 DIRJIU, Anul 2017, Numar persoane, 31
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2009, Numar persoane, 140
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2010, Numar persoane, 157
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2011, Numar persoane, 157
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2012, Numar persoane, 149
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2013, Numar persoane, 152
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2014, Numar persoane, 142
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2015, Numar persoane, 121
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2016, Numar persoane, 127
0- 4 ani, Masculin, Harghita, 84344 DITRAU, Anul 2017, Numar persoane, 133
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2009, Numar persoane, 79
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2010, Numar persoane, 79
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2011, Numar persoane, 83
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2012, Numar persoane, 78
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2013, Numar persoane, 79
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2014, Numar persoane, 81
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2015, Numar persoane, 87
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2016, Numar persoane, 85
0- 4 ani, Masculin, Harghita, 83197 FELICENI, Anul 2017, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2009, Numar persoane, 128
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2010, Numar persoane, 132
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2011, Numar persoane, 129
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2012, Numar persoane, 126
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2013, Numar persoane, 130
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2014, Numar persoane, 123
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2015, Numar persoane, 122
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2016, Numar persoane, 112
0- 4 ani, Masculin, Harghita, 84415 FRUMOASA, Anul 2017, Numar persoane, 105
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2009, Numar persoane, 55
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2010, Numar persoane, 53
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2011, Numar persoane, 58
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2012, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2013, Numar persoane, 66
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2014, Numar persoane, 63
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2015, Numar persoane, 53
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2016, Numar persoane, 43
0- 4 ani, Masculin, Harghita, 84460 GALAUTAS, Anul 2017, Numar persoane, 32
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2009, Numar persoane, 105
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2010, Numar persoane, 113
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2011, Numar persoane, 125
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2012, Numar persoane, 137
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2013, Numar persoane, 145
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2014, Numar persoane, 156
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2015, Numar persoane, 160
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2016, Numar persoane, 166
0- 4 ani, Masculin, Harghita, 84558 JOSENI, Anul 2017, Numar persoane, 165
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2009, Numar persoane, 103
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2010, Numar persoane, 99
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2011, Numar persoane, 92
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2012, Numar persoane, 85
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2013, Numar persoane, 87
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2014, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2015, Numar persoane, 80
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2016, Numar persoane, 79
0- 4 ani, Masculin, Harghita, 84594 LAZAREA, Anul 2017, Numar persoane, 82
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2009, Numar persoane, 64
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2010, Numar persoane, 65
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2011, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2012, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2013, Numar persoane, 78
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2014, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2016, Numar persoane, 75
0- 4 ani, Masculin, Harghita, 86479 LELICENI, Anul 2017, Numar persoane, 75
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2009, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2010, Numar persoane, 98
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2011, Numar persoane, 99
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2012, Numar persoane, 90
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2013, Numar persoane, 84
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2014, Numar persoane, 82
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2015, Numar persoane, 69
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2016, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 84629 LUETA, Anul 2017, Numar persoane, 75
