
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2008, Numar persoane, 702
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2009, Numar persoane, 672
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2010, Numar persoane, 665
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2011, Numar persoane, 654
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2012, Numar persoane, 629
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2013, Numar persoane, 588
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2014, Numar persoane, 576
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2015, Numar persoane, 550
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2016, Numar persoane, 513
0- 4 ani, Feminin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2017, Numar persoane, 502
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2007, Numar persoane, 234
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2008, Numar persoane, 232
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2009, Numar persoane, 248
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2010, Numar persoane, 265
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2011, Numar persoane, 249
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2012, Numar persoane, 247
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2013, Numar persoane, 238
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2014, Numar persoane, 237
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2015, Numar persoane, 215
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2016, Numar persoane, 218
0- 4 ani, Feminin, Mures, 117827 ORAS IERNUT, Anul 2017, Numar persoane, 217
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2007, Numar persoane, 428
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2008, Numar persoane, 446
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2009, Numar persoane, 449
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2010, Numar persoane, 456
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2011, Numar persoane, 430
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2012, Numar persoane, 426
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2013, Numar persoane, 391
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2014, Numar persoane, 362
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2015, Numar persoane, 348
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2016, Numar persoane, 341
0- 4 ani, Feminin, Mures, 114710 ORAS LUDUS, Anul 2017, Numar persoane, 355
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2007, Numar persoane, 186
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2008, Numar persoane, 185
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2009, Numar persoane, 180
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2010, Numar persoane, 177
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2011, Numar persoane, 183
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2012, Numar persoane, 188
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2013, Numar persoane, 188
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2014, Numar persoane, 179
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2015, Numar persoane, 177
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2016, Numar persoane, 175
0- 4 ani, Feminin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2017, Numar persoane, 177
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2007, Numar persoane, 149
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2008, Numar persoane, 176
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2009, Numar persoane, 174
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2010, Numar persoane, 153
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2011, Numar persoane, 160
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2012, Numar persoane, 158
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2013, Numar persoane, 146
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2014, Numar persoane, 150
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2015, Numar persoane, 147
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2016, Numar persoane, 140
0- 4 ani, Feminin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2017, Numar persoane, 134
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2007, Numar persoane, 259
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2008, Numar persoane, 245
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2009, Numar persoane, 232
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2010, Numar persoane, 190
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2011, Numar persoane, 169
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2012, Numar persoane, 148
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2013, Numar persoane, 141
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2014, Numar persoane, 132
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2015, Numar persoane, 142
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2016, Numar persoane, 153
0- 4 ani, Feminin, Mures, 119242 ORAS SARMASU, Anul 2017, Numar persoane, 157
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2007, Numar persoane, 271
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2008, Numar persoane, 263
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2009, Numar persoane, 256
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2010, Numar persoane, 256
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2011, Numar persoane, 251
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2012, Numar persoane, 237
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2013, Numar persoane, 235
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2014, Numar persoane, 227
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2015, Numar persoane, 220
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2016, Numar persoane, 213
0- 4 ani, Feminin, Mures, 114854 ORAS SOVATA, Anul 2017, Numar persoane, 214
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2007, Numar persoane, 233
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2008, Numar persoane, 230
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2009, Numar persoane, 228
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2010, Numar persoane, 220
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2011, Numar persoane, 228
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2012, Numar persoane, 214
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2013, Numar persoane, 228
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2014, Numar persoane, 216
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2015, Numar persoane, 222
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2016, Numar persoane, 212
0- 4 ani, Feminin, Mures, 119894 ORAS UNGHENI, Anul 2017, Numar persoane, 216
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2007, Numar persoane, 128
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2008, Numar persoane, 129
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2009, Numar persoane, 137
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2010, Numar persoane, 152
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2011, Numar persoane, 141
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2012, Numar persoane, 134
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2013, Numar persoane, 129
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2014, Numar persoane, 125
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2015, Numar persoane, 120
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2016, Numar persoane, 130
0- 4 ani, Feminin, Mures, 114970 ACATARI, Anul 2017, Numar persoane, 136
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2007, Numar persoane, 175
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2008, Numar persoane, 173
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2009, Numar persoane, 166
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2010, Numar persoane, 149
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2011, Numar persoane, 144
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2012, Numar persoane, 132
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2013, Numar persoane, 129
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2014, Numar persoane, 117
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2015, Numar persoane, 112
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2016, Numar persoane, 110
0- 4 ani, Feminin, Mures, 115076 ADAMUS, Anul 2017, Numar persoane, 126
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2007, Numar persoane, 162
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2008, Numar persoane, 165
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2009, Numar persoane, 182
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2010, Numar persoane, 186
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2011, Numar persoane, 188
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2012, Numar persoane, 179
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2013, Numar persoane, 189
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2014, Numar persoane, 176
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2015, Numar persoane, 177
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2016, Numar persoane, 183
0- 4 ani, Feminin, Mures, 114603 ALBESTI, Anul 2017, Numar persoane, 191
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2007, Numar persoane, 74
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2008, Numar persoane, 71
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2009, Numar persoane, 66
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2010, Numar persoane, 63
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2011, Numar persoane, 69
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2012, Numar persoane, 70
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2013, Numar persoane, 66
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2014, Numar persoane, 69
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2015, Numar persoane, 71
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2016, Numar persoane, 70
0- 4 ani, Feminin, Mures, 115147 ALUNIS, Anul 2017, Numar persoane, 69
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2007, Numar persoane, 126
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2008, Numar persoane, 133
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2009, Numar persoane, 117
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2010, Numar persoane, 110
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2011, Numar persoane, 95
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2012, Numar persoane, 95
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2013, Numar persoane, 82
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2014, Numar persoane, 84
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2015, Numar persoane, 85
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2016, Numar persoane, 90
0- 4 ani, Feminin, Mures, 115183 APOLD, Anul 2017, Numar persoane, 97
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2007, Numar persoane, 45
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2008, Numar persoane, 42
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2009, Numar persoane, 36
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2010, Numar persoane, 35
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2011, Numar persoane, 35
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2012, Numar persoane, 33
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2013, Numar persoane, 37
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2014, Numar persoane, 35
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2015, Numar persoane, 35
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2016, Numar persoane, 33
0- 4 ani, Feminin, Mures, 115236 ATINTIS, Anul 2017, Numar persoane, 33
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2007, Numar persoane, 86
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2008, Numar persoane, 83
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2009, Numar persoane, 84
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2010, Numar persoane, 80
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2011, Numar persoane, 75
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2012, Numar persoane, 80
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2013, Numar persoane, 75
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2014, Numar persoane, 75
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2015, Numar persoane, 68
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2016, Numar persoane, 73
0- 4 ani, Feminin, Mures, 115575 BAGACIU, Anul 2017, Numar persoane, 66
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2007, Numar persoane, 107
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2008, Numar persoane, 113
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2009, Numar persoane, 100
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2010, Numar persoane, 100
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2011, Numar persoane, 102
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2012, Numar persoane, 109
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2013, Numar persoane, 103
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2014, Numar persoane, 112
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2015, Numar persoane, 109
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2016, Numar persoane, 115
0- 4 ani, Feminin, Mures, 115307 BAHNEA, Anul 2017, Numar persoane, 125
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2007, Numar persoane, 20
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2008, Numar persoane, 19
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2009, Numar persoane, 13
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2010, Numar persoane, 8
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2011, Numar persoane, 8
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2012, Numar persoane, 3
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2013, Numar persoane, 2
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2014, Numar persoane, 5
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2015, Numar persoane, 7
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2016, Numar persoane, 7
0- 4 ani, Feminin, Mures, 115600 BALA, Anul 2017, Numar persoane, 12
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2007, Numar persoane, 187
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2008, Numar persoane, 186
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2009, Numar persoane, 190
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2010, Numar persoane, 186
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2011, Numar persoane, 167
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2012, Numar persoane, 170
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2013, Numar persoane, 180
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2014, Numar persoane, 170
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2015, Numar persoane, 153
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2016, Numar persoane, 147
0- 4 ani, Feminin, Mures, 115637 BALAUSERI, Anul 2017, Numar persoane, 137
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2007, Numar persoane, 267
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2008, Numar persoane, 243
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2009, Numar persoane, 219
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2010, Numar persoane, 218
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2011, Numar persoane, 230
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2012, Numar persoane, 232
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2013, Numar persoane, 254
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2014, Numar persoane, 258
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2015, Numar persoane, 256
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2016, Numar persoane, 243
0- 4 ani, Feminin, Mures, 115389 BAND, Anul 2017, Numar persoane, 244
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2007, Numar persoane, 100
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2008, Numar persoane, 114
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2009, Numar persoane, 110
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2010, Numar persoane, 110
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2011, Numar persoane, 109
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2012, Numar persoane, 108
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2013, Numar persoane, 108
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2014, Numar persoane, 115
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2015, Numar persoane, 110
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2016, Numar persoane, 112
0- 4 ani, Feminin, Mures, 115520 BATOS, Anul 2017, Numar persoane, 117
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2007, Numar persoane, 71
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2008, Numar persoane, 69
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2009, Numar persoane, 60
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2010, Numar persoane, 57
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2011, Numar persoane, 57
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2012, Numar persoane, 57
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2013, Numar persoane, 60
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2014, Numar persoane, 67
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2015, Numar persoane, 61
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2016, Numar persoane, 59
0- 4 ani, Feminin, Mures, 115708 BEICA DE JOS, Anul 2017, Numar persoane, 68
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2007, Numar persoane, 27
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2008, Numar persoane, 33
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2009, Numar persoane, 30
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2010, Numar persoane, 34
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2011, Numar persoane, 29
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2012, Numar persoane, 28
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2013, Numar persoane, 26
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2014, Numar persoane, 27
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2015, Numar persoane, 29
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2016, Numar persoane, 28
0- 4 ani, Feminin, Mures, 120511 BERENI, Anul 2017, Numar persoane, 37
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2007, Numar persoane, 29
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2008, Numar persoane, 26
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2009, Numar persoane, 23
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2010, Numar persoane, 24
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2011, Numar persoane, 29
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2012, Numar persoane, 22
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2013, Numar persoane, 14
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2014, Numar persoane, 14
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2015, Numar persoane, 13
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2016, Numar persoane, 14
0- 4 ani, Feminin, Mures, 115771 BICHIS, Anul 2017, Numar persoane, 13
0- 4 ani, Feminin, Mures, 115824 BOGATA, Anul 2007, Numar persoane, 55
0- 4 ani, Feminin, Mures, 115824 BOGATA, Anul 2008, Numar persoane, 48
0- 4 ani, Feminin, Mures, 115824 BOGATA, Anul 2009, Numar persoane, 49
0- 4 ani, Feminin, Mures, 115824 BOGATA, Anul 2010, Numar persoane, 47
0- 4 ani, Feminin, Mures, 115824 BOGATA, Anul 2011, Numar persoane, 53
