
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna noiembrie 2015, Procente, 1.6
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna decembrie 2015, Procente, 1.9
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Anul 2016, Procente, 2.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna ianuarie 2016, Procente, 1.6
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna februarie 2016, Procente, 1.8
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna martie 2016, Procente, 1.7
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna aprilie 2016, Procente, 1.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna mai 2016, Procente, 1.7
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna iunie 2016, Procente, 1.7
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna iulie 2016, Procente, 2.2
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna august 2016, Procente, 2.4
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna septembrie 2016, Procente, 2.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna octombrie 2016, Procente, 2.4
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna noiembrie 2016, Procente, 2.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna decembrie 2016, Procente, 2.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna ianuarie 2017, Procente, 2.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna februarie 2017, Procente, 2.6
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna martie 2017, Procente, 1.5
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna aprilie 2017, Procente, 1.4
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna mai 2017, Procente, 1.3
Masculin, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Luna iunie 2017, Procente, 1.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2010, Procente, 7.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2010, Procente, 9.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2010, Procente, 9.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2010, Procente, 9.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2010, Procente, 9.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2010, Procente, 8.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2010, Procente, 8.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2010, Procente, 7.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2010, Procente, 7.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2010, Procente, 7.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2010, Procente, 7.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2010, Procente, 7.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2010, Procente, 7.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2011, Procente, 5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2011, Procente, 7.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2011, Procente, 7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2011, Procente, 6.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2011, Procente, 5.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2011, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2011, Procente, 4.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2011, Procente, 4.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2011, Procente, 4.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2011, Procente, 4.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2011, Procente, 5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2011, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2011, Procente, 5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2012, Procente, 6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2012, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2012, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2012, Procente, 5.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2012, Procente, 4.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2012, Procente, 4.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2012, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2012, Procente, 4.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2012, Procente, 4.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2012, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2012, Procente, 5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2012, Procente, 5.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2012, Procente, 6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2013, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2013, Procente, 5.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2013, Procente, 5.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2013, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2013, Procente, 4.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2013, Procente, 4.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2013, Procente, 4.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2013, Procente, 4.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2013, Procente, 4.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2013, Procente, 3.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2013, Procente, 4.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2013, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2013, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2014, Procente, 5.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2014, Procente, 5.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2014, Procente, 5.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2014, Procente, 5.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2014, Procente, 4.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2014, Procente, 4.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2014, Procente, 4.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2014, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2014, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2014, Procente, 5.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2014, Procente, 5.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2014, Procente, 5.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2014, Procente, 5.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2015, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2015, Procente, 5.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2015, Procente, 4.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2015, Procente, 4.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2015, Procente, 3.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2015, Procente, 3.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2015, Procente, 3.6
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2015, Procente, 3.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2015, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2015, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2015, Procente, 4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2015, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2015, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2016, Procente, 3.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2016, Procente, 4.2
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2016, Procente, 4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2016, Procente, 3.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2016, Procente, 3.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2016, Procente, 3.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2016, Procente, 3.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iulie 2016, Procente, 4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna august 2016, Procente, 4.1
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna septembrie 2016, Procente, 4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna octombrie 2016, Procente, 3.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna noiembrie 2016, Procente, 3.7
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna decembrie 2016, Procente, 3.8
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna ianuarie 2017, Procente, 3.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna februarie 2017, Procente, 3.9
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna martie 2017, Procente, 3.5
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna aprilie 2017, Procente, 3.4
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna mai 2017, Procente, 3.3
Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Luna iunie 2017, Procente, 3.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2010, Procente, 5.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2010, Procente, 7.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2010, Procente, 7.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2010, Procente, 7.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2010, Procente, 7.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2010, Procente, 6.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2010, Procente, 6.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2010, Procente, 5.8
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna august 2010, Procente, 6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna septembrie 2010, Procente, 5.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna octombrie 2010, Procente, 5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna noiembrie 2010, Procente, 5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna decembrie 2010, Procente, 5.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2011, Procente, 4.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2011, Procente, 5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2011, Procente, 5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2011, Procente, 4.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2011, Procente, 4.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2011, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2011, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2011, Procente, 3.8
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna august 2011, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna septembrie 2011, Procente, 3.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna octombrie 2011, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna noiembrie 2011, Procente, 4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna decembrie 2011, Procente, 4.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2012, Procente, 3.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2012, Procente, 4.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2012, Procente, 4.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2012, Procente, 4.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2012, Procente, 3.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2012, Procente, 3.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2012, Procente, 3.4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2012, Procente, 3.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna august 2012, Procente, 3.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna septembrie 2012, Procente, 3.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna octombrie 2012, Procente, 3.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna noiembrie 2012, Procente, 3.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna decembrie 2012, Procente, 3.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2013, Procente, 4.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2013, Procente, 9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2013, Procente, 4.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2013, Procente, 3.8
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2013, Procente, 3.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2013, Procente, 3.4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2013, Procente, 3.6
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2013, Procente, 3.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna august 2013, Procente, 3.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna septembrie 2013, Procente, 3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna octombrie 2013, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna noiembrie 2013, Procente, 4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna decembrie 2013, Procente, 4.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2014, Procente, 3.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2014, Procente, 4.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2014, Procente, 3.7
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2014, Procente, 3.4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2014, Procente, 3.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2014, Procente, 3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2014, Procente, 3.4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2014, Procente, 4.4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna august 2014, Procente, 4.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna septembrie 2014, Procente, 4.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna octombrie 2014, Procente, 3.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna noiembrie 2014, Procente, 4
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna decembrie 2014, Procente, 3.5
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2015, Procente, 3.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna ianuarie 2015, Procente, 3.3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna februarie 2015, Procente, 3.2
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna martie 2015, Procente, 3.1
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna aprilie 2015, Procente, 2.9
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna mai 2015, Procente, 2.8
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iunie 2015, Procente, 3
Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Luna iulie 2015, Procente, 3.1
